"trip_id","route_id","service_id","trip_short_name","power_type","shape_id","bikes_allowed"
40323,5355,"Y67314 a","2A90","DMU",40222,1
40324,5355,"Y67314 b","2A90","DMU",40222,1
280039,5355,"Y39850 a","2A90","DMU",40222,1
280040,5355,"Y39850 b","2A90","DMU",40222,1
280041,5355,"Y39850 c","2A90","DMU",40222,1
399171,5355,"Y39849","2A90","DMU",40222,1
40222,5356,"Y66980","1T70","DMU",40222,1
278442,5356,"Y38584 b","1B74","D",278442,1
278450,5356,"Y38586 d","1B78","D",278442,1
278473,5356,"Y38595 b","1B88","D",278473,1
278480,5356,"Y38597 d","1B94","DMU",278473,1
278485,5356,"Y38600 b","1B96","D",278485,1
278487,5356,"Y38600 d","1B96","D",278485,1
288128,5356,"Y38598 b","1B94","DMU",278473,1
398024,5356,"Y38587 b","1B78","D",278442,1
398044,5356,"Y38596 b","1B88","D",278473,1
398049,5356,"Y38599 b","1B94","DMU",278473,1
398959,5356,"Y39555","1T70","DMU",40222,1
164,5357,"C05943","1B74","D",164,1
20640,5357,"Y65998","1B68","D",20640,1
20641,5357,"Y66007","1B78","D",164,1
20642,5357,"Y66009","1B80","D",164,1
20643,5357,"Y66011","1B82","D",20643,1
20645,5357,"Y66014","1B84","D",164,1
20646,5357,"Y66016","1B88","D",20646,1
20647,5357,"Y66018","1B94","DMU",20647,1
20648,5357,"Y66021","1B96","D",20648,1
20649,5357,"Y66023","1B98","D",20643,1
24976,5357,"Y66017","1B94","DMU",20647,1
39798,5357,"Y65997","1B68","D",20640,1
39800,5357,"Y66003","1B74","D",164,1
39801,5357,"Y66006","1B78","D",164,1
39802,5357,"Y66008","1B80","D",164,1
39803,5357,"Y66010","1B82","D",20643,1
39804,5357,"Y66013","1B84","D",164,1
39805,5357,"Y66015","1B88","D",20646,1
39806,5357,"Y66019","1B94","DMU",20647,1
39807,5357,"Y66020","1B96","D",20648,1
39808,5357,"Y66022","1B98","D",20643,1
188916,5357,"Y38571 a","1B43","D",188916,1
188917,5357,"Y38571 b","1B43","D",24678,1
188918,5357,"Y38571 c","1B43","D",188916,1
188920,5357,"Y38571 e","1B43","D",188916,1
188945,5357,"Y38576 a","1B64","D",188945,1
188946,5357,"Y38576 b","1B64","D",188946,1
188947,5357,"Y38576 c","1B64","D",188945,1
188948,5357,"Y38576 d","1B64","D",188946,1
188949,5357,"Y38576 e","1B64","D",188945,1
188951,5357,"Y38576 g","1B64","D",188945,1
188952,5357,"Y38581 a","1B72","DMU",188952,1
188953,5357,"Y38581 b","1B72","DMU",188953,1
188954,5357,"Y38581 c","1B72","DMU",188952,1
188956,5357,"Y38581 e","1B72","DMU",188952,1
188957,5357,"Y38582 a","1B74","DMU",188957,1
188958,5357,"Y38582 b","1B74","DMU",188958,1
188959,5357,"Y38582 c","1B74","DMU",188957,1
188961,5357,"Y38582 e","1B74","DMU",188957,1
188962,5357,"Y38585 a","1B76","DMU",188962,1
188963,5357,"Y38585 b","1B76","DMU",188963,1
188964,5357,"Y38585 c","1B76","DMU",188962,1
188966,5357,"Y38585 e","1B76","DMU",188962,1
278431,5357,"Y38578 a","1B68","D",20640,1
278432,5357,"Y38578 b","1B68","D",278432,1
278433,5357,"Y38578 c","1B68","D",20640,1
278435,5357,"Y38578 e","1B68","D",20640,1
278441,5357,"Y38584 a","1B74","D",164,1
278443,5357,"Y38584 c","1B74","D",164,1
278445,5357,"Y38584 e","1B74","D",164,1
278446,5357,"Y38584 f","1B74","D",164,1
278447,5357,"Y38586 a","1B78","D",164,1
278448,5357,"Y38586 b","1B78","D",164,1
278449,5357,"Y38586 c","1B78","D",164,1
278451,5357,"Y38586 e","1B78","D",164,1
278453,5357,"Y38586 g","1B78","D",164,1
278454,5357,"Y38589 a","1B80","D",164,1
278455,5357,"Y38589 b","1B80","D",24678,1
278456,5357,"Y38589 c","1B80","D",164,1
278458,5357,"Y38589 e","1B80","D",164,1
278459,5357,"Y38591 a","1B82","D",20643,1
278460,5357,"Y38591 b","1B82","D",278460,1
278461,5357,"Y38591 c","1B82","D",20643,1
278463,5357,"Y38591 e","1B82","D",20643,1
278465,5357,"Y38593 a","1B84","D",164,1
278466,5357,"Y38593 b","1B84","D",164,1
278467,5357,"Y38593 c","1B84","D",164,1
278468,5357,"Y38593 d","1B84","D",24678,1
278469,5357,"Y38593 e","1B84","D",164,1
278471,5357,"Y38593 g","1B84","D",164,1
278472,5357,"Y38595 a","1B88","D",20646,1
278474,5357,"Y38595 c","1B88","D",20646,1
278476,5357,"Y38595 e","1B88","D",20646,1
278477,5357,"Y38597 a","1B94","DMU",278477,1
278478,5357,"Y38597 b","1B94","DMU",278477,1
278479,5357,"Y38597 c","1B94","DMU",278477,1
278481,5357,"Y38597 e","1B94","DMU",278477,1
278483,5357,"Y38597 g","1B94","DMU",278477,1
278484,5357,"Y38600 a","1B96","D",20648,1
278486,5357,"Y38600 c","1B96","D",20648,1
278488,5357,"Y38600 e","1B96","D",20648,1
278489,5357,"Y38600 f","1B96","D",278489,1
278490,5357,"Y38600 g","1B96","D",20648,1
278492,5357,"Y38600 i","1B96","D",20648,1
278493,5357,"Y38603 a","1B98","D",20643,1
278494,5357,"Y38603 b","1B98","D",278460,1
278495,5357,"Y38603 c","1B98","D",20643,1
278497,5357,"Y38603 e","1B98","D",20643,1
288127,5357,"Y38598 a","1B94","DMU",278477,1
288129,5357,"Y38598 c","1B94","DMU",278477,1
398004,5357,"Y38577 a","1B68","D",20640,1
398005,5357,"Y38577 b","1B68","D",278432,1
398006,5357,"Y38577 c","1B68","D",20640,1
398008,5357,"Y38577 e","1B68","D",20640,1
398018,5357,"Y38583 a","1B74","D",164,1
398019,5357,"Y38583 b","1B74","D",24678,1
398020,5357,"Y38583 c","1B74","D",164,1
398022,5357,"Y38583 e","1B74","D",164,1
398023,5357,"Y38587 a","1B78","D",164,1
398025,5357,"Y38587 c","1B78","D",164,1
398027,5357,"Y38587 e","1B78","D",164,1
398028,5357,"Y38588 a","1B80","D",164,1
398029,5357,"Y38588 b","1B80","D",24678,1
398030,5357,"Y38588 c","1B80","D",164,1
398032,5357,"Y38588 e","1B80","D",164,1
398033,5357,"Y38590 a","1B82","D",20643,1
398034,5357,"Y38590 b","1B82","D",278460,1
398035,5357,"Y38590 c","1B82","D",20643,1
398037,5357,"Y38590 e","1B82","D",20643,1
398038,5357,"Y38594 a","1B84","D",164,1
398039,5357,"Y38594 b","1B84","D",24678,1
398040,5357,"Y38594 c","1B84","D",164,1
398042,5357,"Y38594 e","1B84","D",164,1
398043,5357,"Y38596 a","1B88","D",20646,1
398045,5357,"Y38596 c","1B88","D",20646,1
398047,5357,"Y38596 e","1B88","D",20646,1
398048,5357,"Y38599 a","1B94","DMU",278477,1
398050,5357,"Y38599 c","1B94","DMU",278477,1
398052,5357,"Y38599 e","1B94","DMU",278477,1
398053,5357,"Y38601 a","1B96","D",20648,1
398054,5357,"Y38601 b","1B96","D",278489,1
398055,5357,"Y38601 c","1B96","D",20648,1
398057,5357,"Y38601 e","1B96","D",20648,1
398058,5357,"Y38602 a","1B98","D",20643,1
398059,5357,"Y38602 b","1B98","D",278460,1
398060,5357,"Y38602 c","1B98","D",20643,1
398062,5357,"Y38602 e","1B98","D",20643,1
409915,5357,"M26727","1B96","DMU",409915,1
409916,5357,"M26728","1B92","DMU",409915,1
409917,5357,"M26729","1B88","DMU",409915,1
409918,5357,"M26730","1B84","DMU",409915,1
409919,5357,"M26731","1B80","DMU",409915,1
21097,5358,"Y66926","1T10","DMU",21097,1
21099,5358,"Y66929","1T14","D",21099,1
21101,5358,"Y66933","1T18","D",21101,1
21103,5358,"Y66937","1T22","D",21101,1
21105,5358,"Y66941","1T26","D",21105,1
21106,5358,"Y66945","1T30","D",21106,1
21108,5358,"Y66948","1T34","DMU",21108,1
21110,5358,"Y66951","1T38","D",21106,1
21112,5358,"Y66955","1T42","D",21105,1
21114,5358,"Y66959","1T46","D",21106,1
21116,5358,"Y66963","1T50","D",21105,1
21118,5358,"Y66967","1T54","D",21106,1
21120,5358,"Y66970 a","1T58","D",21099,1
21121,5358,"Y66970 b","1T58","D",21099,1
21123,5358,"Y66974","1T62","D",21123,1
21124,5358,"Y66975 a","1T64","D",21106,1
21125,5358,"Y66975 b","1T64","D",21106,1
21127,5358,"Y66979 a","1T68","DMU",21101,1
21128,5358,"Y66979 b","1T68","DMU",21101,1
21129,5358,"Y66979 c","1T68","DMU",21101,1
21130,5358,"Y66979 d","1T68","DMU",21101,1
21131,5358,"Y66979 e","1T68","DMU",21101,1
21132,5358,"Y66979 f","1T68","DMU",21101,1
21133,5358,"Y66979 g","1T68","DMU",21101,1
21134,5358,"Y66979 h","1T68","DMU",21101,1
40197,5358,"Y66925","1T10","DMU",21097,1
40198,5358,"Y66928","1T14","D",21099,1
40200,5358,"Y66932","1T18","D",21101,1
40202,5358,"Y66936","1T22","D",21101,1
40204,5358,"Y66940","1T26","D",21105,1
40206,5358,"Y66944","1T30","D",21106,1
40208,5358,"Y66950","1T38","D",21106,1
40210,5358,"Y66954","1T42","D",21105,1
40212,5358,"Y66958","1T46","D",21106,1
40214,5358,"Y66962","1T50","D",21105,1
40216,5358,"Y66966","1T54","D",21106,1
40219,5358,"Y66973","1T62","D",21123,1
40221,5358,"Y66978","1T68","DMU",21101,1
189491,5358,"Y39559 a","1T76","D",189491,1
189492,5358,"Y39559 b","1T76","D",189491,1
189493,5358,"Y39559 c","1T76","D",189491,1
189495,5358,"Y39559 e","1T76","D",189491,1
189496,5358,"Y39559 f","1T76","D",189496,1
189497,5358,"Y39559 g","1T76","D",189491,1
189498,5358,"Y39559 h","1T76","D",189496,1
189499,5358,"Y39559 i","1T76","D",189491,1
189500,5358,"Y39560 a","1T77","D",189500,1
189501,5358,"Y39560 b","1T77","D",189500,1
189502,5358,"Y39560 c","1T77","D",189500,1
189503,5358,"Y39560 d","1T77","D",189500,1
189504,5358,"Y39560 e","1T77","D",189500,1
189506,5358,"Y39560 g","1T77","D",189500,1
189508,5358,"Y39560 i","1T77","D",189500,1
189510,5358,"Y39560 k","1T77","D",189500,1
189524,5358,"Y39562 a","1T79","DMU",189500,1
189525,5358,"Y39562 b","1T79","DMU",189500,1
189526,5358,"Y39562 c","1T79","DMU",189500,1
189527,5358,"Y39562 d","1T79","DMU",189500,1
189528,5358,"Y39562 e","1T79","DMU",189500,1
189529,5358,"Y39562 f","1T79","DMU",189500,1
189530,5358,"Y39562 g","1T79","DMU",189500,1
189532,5358,"Y39562 i","1T79","DMU",189500,1
189534,5358,"Y39562 k","1T79","DMU",189500,1
189536,5358,"Y39562 m","1T79","DMU",189500,1
189538,5358,"Y39562 o","1T79","DMU",189500,1
189556,5358,"Y39566 a","1T82","D",189556,1
189557,5358,"Y39566 b","1T82","D",189556,1
189558,5358,"Y39566 c","1T82","D",189556,1
189559,5358,"Y39566 d","1T82","D",189556,1
189560,5358,"Y39566 e","1T82","D",189556,1
189562,5358,"Y39566 g","1T82","D",189556,1
189564,5358,"Y39566 i","1T82","D",189556,1
189566,5358,"Y39566 k","1T82","D",189556,1
189567,5358,"Y39567 a","1T83","DMU",189500,1
189568,5358,"Y39567 b","1T83","DMU",189500,1
189569,5358,"Y39567 c","1T83","DMU",189500,1
189570,5358,"Y39567 d","1T83","DMU",189500,1
189571,5358,"Y39567 e","1T83","DMU",189500,1
189573,5358,"Y39567 g","1T83","DMU",189500,1
189574,5358,"Y39567 h","1T83","DMU",189574,1
189575,5358,"Y39567 i","1T83","DMU",189500,1
189576,5358,"Y39567 j","1T83","DMU",189574,1
189577,5358,"Y39567 k","1T83","DMU",189500,1
189578,5358,"Y39568 a","1T84","DMU",189578,1
189579,5358,"Y39568 b","1T84","DMU",189578,1
189580,5358,"Y39568 c","1T84","DMU",189578,1
189581,5358,"Y39568 d","1T84","DMU",189578,1
189582,5358,"Y39568 e","1T84","DMU",189578,1
189583,5358,"Y39568 f","1T84","DMU",189578,1
189585,5358,"Y39568 h","1T84","DMU",189578,1
189587,5358,"Y39568 j","1T84","DMU",189578,1
189589,5358,"Y39568 l","1T84","DMU",189578,1
189591,5358,"Y39568 n","1T84","DMU",189578,1
189592,5358,"Y39571 a","1T85","D",189500,1
189593,5358,"Y39571 b","1T85","D",189500,1
189594,5358,"Y39571 c","1T85","D",189500,1
189595,5358,"Y39571 d","1T85","D",189500,1
189596,5358,"Y39571 e","1T85","D",189500,1
189598,5358,"Y39571 g","1T85","D",189500,1
189599,5358,"Y39571 h","1T85","D",189574,1
189600,5358,"Y39571 i","1T85","D",189500,1
189601,5358,"Y39571 j","1T85","D",189574,1
189602,5358,"Y39571 k","1T85","D",189500,1
189603,5358,"Y39572 a","1T86","D",189603,1
189604,5358,"Y39572 b","1T86","D",189603,1
189605,5358,"Y39572 c","1T86","D",189603,1
189606,5358,"Y39572 d","1T86","D",189603,1
189607,5358,"Y39572 e","1T86","D",189603,1
189609,5358,"Y39572 g","1T86","D",189603,1
189611,5358,"Y39572 i","1T86","D",189603,1
189612,5358,"Y39572 j","1T86","D",189612,1
189613,5358,"Y39572 k","1T86","D",189603,1
189614,5358,"Y39572 l","1T86","D",189612,1
189615,5358,"Y39572 m","1T86","D",189603,1
189616,5358,"Y39573 a","1T88","D",189616,1
189617,5358,"Y39573 b","1T88","D",189617,1
189618,5358,"Y39573 c","1T88","D",189616,1
189619,5358,"Y39573 d","1T88","D",189617,1
189620,5358,"Y39573 e","1T88","D",189616,1
189622,5358,"Y39573 g","1T88","D",189616,1
189624,5358,"Y39573 i","1T88","D",189616,1
189625,5358,"Y39573 j","1T88","D",189625,1
189626,5358,"Y39573 k","1T88","D",189616,1
189627,5358,"Y39573 l","1T88","D",189625,1
189628,5358,"Y39573 m","1T88","D",189616,1
279569,5358,"Y39500 a","1T10","DMU",21097,1
279571,5358,"Y39500 c","1T10","DMU",21097,1
279573,5358,"Y39500 e","1T10","DMU",21097,1
279575,5358,"Y39502 a","1T14","D",21099,1
279577,5358,"Y39502 c","1T14","D",21099,1
279579,5358,"Y39502 e","1T14","D",21099,1
279591,5358,"Y39507 a","1T18","D",21101,1
279593,5358,"Y39507 c","1T18","D",21101,1
279595,5358,"Y39507 e","1T18","D",21101,1
279601,5358,"Y39511 a","1T22","D",21101,1
279602,5358,"Y39511 b","1T22","D",21101,1
279603,5358,"Y39511 c","1T22","D",21101,1
279605,5358,"Y39511 e","1T22","D",21101,1
279607,5358,"Y39511 g","1T22","D",21101,1
279611,5358,"Y39515 a","1T26","D",21105,1
279612,5358,"Y39515 b","1T26","D",21108,1
279613,5358,"Y39515 c","1T26","D",21105,1
279614,5358,"Y39515 d","1T26","D",21105,1
279615,5358,"Y39515 e","1T26","D",21105,1
279617,5358,"Y39515 g","1T26","D",21105,1
279619,5358,"Y39515 i","1T26","D",21105,1
279623,5358,"Y39518 a","1T30","D",21106,1
279624,5358,"Y39518 b","1T30","D",21101,1
279625,5358,"Y39518 c","1T30","D",21106,1
279626,5358,"Y39518 d","1T30","D",21106,1
279627,5358,"Y39518 e","1T30","D",21106,1
279629,5358,"Y39518 g","1T30","D",21106,1
279631,5358,"Y39518 i","1T30","D",21106,1
279637,5358,"Y39522 a","1T34","DMU",21108,1
279639,5358,"Y39522 c","1T34","DMU",21108,1
279641,5358,"Y39522 e","1T34","DMU",21108,1
279642,5358,"Y39522 a2","1T34","DMU",21108,1
279645,5358,"Y39522 e2","1T34","DMU",21108,1
279648,5358,"Y39522 i2","1T34","DMU",21108,1
279650,5358,"Y39522 k2","1T34","DMU",21108,1
279657,5358,"Y39525 a","1T38","D",21106,1
279658,5358,"Y39525 b","1T38","D",21101,1
279659,5358,"Y39525 c","1T38","D",21106,1
279660,5358,"Y39525 d","1T38","D",21106,1
279661,5358,"Y39525 e","1T38","D",21106,1
279663,5358,"Y39525 g","1T38","D",21106,1
279665,5358,"Y39525 i","1T38","D",21106,1
279671,5358,"Y39529 a","1T42","D",21105,1
279672,5358,"Y39529 b","1T42","D",279672,1
279673,5358,"Y39529 c","1T42","D",21105,1
279674,5358,"Y39529 d","1T42","D",21105,1
279675,5358,"Y39529 e","1T42","D",21105,1
279677,5358,"Y39529 g","1T42","D",21105,1
279679,5358,"Y39529 i","1T42","D",21105,1
279683,5358,"Y39533 a","1T46","D",21106,1
279684,5358,"Y39533 b","1T46","D",21101,1
279685,5358,"Y39533 c","1T46","D",21106,1
279686,5358,"Y39533 d","1T46","D",21106,1
279687,5358,"Y39533 e","1T46","D",21106,1
279689,5358,"Y39533 g","1T46","D",21106,1
279691,5358,"Y39533 i","1T46","D",21106,1
279695,5358,"Y39536 a","1T50","D",21105,1
279696,5358,"Y39536 b","1T50","D",21108,1
279697,5358,"Y39536 c","1T50","D",21105,1
279698,5358,"Y39536 d","1T50","D",21105,1
279699,5358,"Y39536 e","1T50","D",21105,1
279701,5358,"Y39536 g","1T50","D",21105,1
279703,5358,"Y39536 i","1T50","D",21105,1
279707,5358,"Y39541 a","1T54","D",21106,1
279708,5358,"Y39541 b","1T54","D",279708,1
279709,5358,"Y39541 c","1T54","D",21106,1
279711,5358,"Y39541 e","1T54","D",21106,1
279713,5358,"Y39541 g","1T54","D",21106,1
279717,5358,"Y39545 a","1T58","D",21099,1
279718,5358,"Y39545 b","1T58","D",21099,1
279719,5358,"Y39545 c","1T58","D",21099,1
279720,5358,"Y39545 d","1T58","D",21099,1
279721,5358,"Y39545 e","1T58","D",21099,1
279722,5358,"Y39545 f","1T58","D",21108,1
279723,5358,"Y39545 g","1T58","D",21099,1
279724,5358,"Y39545 h","1T58","D",21099,1
279725,5358,"Y39545 i","1T58","D",21099,1
279727,5358,"Y39545 k","1T58","D",21099,1
279729,5358,"Y39545 m","1T58","D",21099,1
279730,5358,"Y39547 a","1T62","D",279730,1
279731,5358,"Y39547 b","1T62","D",279730,1
279732,5358,"Y39547 c","1T62","D",279730,1
279734,5358,"Y39547 e","1T62","D",279730,1
279736,5358,"Y39547 g","1T62","D",279730,1
279737,5358,"Y39550 a","1T64","D",21106,1
279738,5358,"Y39550 b","1T64","D",21106,1
279739,5358,"Y39550 c","1T64","D",21106,1
279740,5358,"Y39550 d","1T64","D",21106,1
279741,5358,"Y39550 e","1T64","D",21106,1
279742,5358,"Y39550 f","1T64","D",21101,1
279743,5358,"Y39550 g","1T64","D",21106,1
279744,5358,"Y39550 h","1T64","D",21106,1
279745,5358,"Y39550 i","1T64","D",21106,1
279747,5358,"Y39550 k","1T64","D",21106,1
279749,5358,"Y39550 m","1T64","D",21106,1
279757,5358,"Y39554 a","1T68","DMU",21101,1
279758,5358,"Y39554 b","1T68","DMU",21101,1
279759,5358,"Y39554 c","1T68","DMU",21101,1
279760,5358,"Y39554 d","1T68","DMU",21101,1
279761,5358,"Y39554 e","1T68","DMU",21101,1
279763,5358,"Y39554 g","1T68","DMU",21101,1
279765,5358,"Y39554 i","1T68","DMU",21101,1
398797,5358,"Y39499 a","1T10","DMU",21097,1
398799,5358,"Y39499 c","1T10","DMU",21097,1
398801,5358,"Y39499 e","1T10","DMU",21097,1
398803,5358,"Y39499 g","1T10","DMU",21097,1
398804,5358,"Y39503 a","1T14","D",21099,1
398806,5358,"Y39503 c","1T14","D",21099,1
398808,5358,"Y39503 e","1T14","D",21099,1
398810,5358,"Y39503 g","1T14","D",21099,1
398820,5358,"Y39506 a","1T18","D",21101,1
398822,5358,"Y39506 c","1T18","D",21101,1
398824,5358,"Y39506 e","1T18","D",21101,1
398826,5358,"Y39506 g","1T18","D",21101,1
398830,5358,"Y39510 a","1T22","D",21101,1
398831,5358,"Y39510 b","1T22","D",21101,1
398832,5358,"Y39510 c","1T22","D",21101,1
398834,5358,"Y39510 e","1T22","D",21101,1
398836,5358,"Y39510 g","1T22","D",21101,1
398838,5358,"Y39510 i","1T22","D",21101,1
398840,5358,"Y39514 a","1T26","D",21105,1
398841,5358,"Y39514 b","1T26","D",21105,1
398842,5358,"Y39514 c","1T26","D",21105,1
398844,5358,"Y39514 e","1T26","D",21105,1
398846,5358,"Y39514 g","1T26","D",21105,1
398848,5358,"Y39514 i","1T26","D",21105,1
398852,5358,"Y39519 a","1T30","D",21106,1
398853,5358,"Y39519 b","1T30","D",21106,1
398854,5358,"Y39519 c","1T30","D",21106,1
398856,5358,"Y39519 e","1T30","D",21106,1
398858,5358,"Y39519 g","1T30","D",21106,1
398860,5358,"Y39519 i","1T30","D",21106,1
398864,5358,"Y39524 a","1T38","D",21106,1
398865,5358,"Y39524 b","1T38","D",21106,1
398866,5358,"Y39524 c","1T38","D",21106,1
398868,5358,"Y39524 e","1T38","D",21106,1
398870,5358,"Y39524 g","1T38","D",21106,1
398872,5358,"Y39524 i","1T38","D",21106,1
398876,5358,"Y39528 a","1T42","D",21105,1
398877,5358,"Y39528 b","1T42","D",21105,1
398878,5358,"Y39528 c","1T42","D",21105,1
398880,5358,"Y39528 e","1T42","D",21105,1
398882,5358,"Y39528 g","1T42","D",21105,1
398884,5358,"Y39528 i","1T42","D",21105,1
398888,5358,"Y39532 a","1T46","D",21106,1
398889,5358,"Y39532 b","1T46","D",21106,1
398890,5358,"Y39532 c","1T46","D",21106,1
398892,5358,"Y39532 e","1T46","D",21106,1
398894,5358,"Y39532 g","1T46","D",21106,1
398896,5358,"Y39532 i","1T46","D",21106,1
398898,5358,"Y39537 a","1T50","D",21105,1
398899,5358,"Y39537 b","1T50","D",21105,1
398900,5358,"Y39537 c","1T50","D",21105,1
398902,5358,"Y39537 e","1T50","D",21105,1
398904,5358,"Y39537 g","1T50","D",21105,1
398906,5358,"Y39537 i","1T50","D",21105,1
398910,5358,"Y39540 a","1T54","D",21106,1
398912,5358,"Y39540 c","1T54","D",21106,1
398914,5358,"Y39540 e","1T54","D",21106,1
398916,5358,"Y39540 g","1T54","D",21106,1
398920,5358,"Y39544 a","1T58","D",21099,1
398921,5358,"Y39544 b","1T58","D",21099,1
398922,5358,"Y39544 c","1T58","D",21099,1
398924,5358,"Y39544 e","1T58","D",21099,1
398926,5358,"Y39544 g","1T58","D",21099,1
398927,5358,"Y39544 h","1T58","D",21099,1
398928,5358,"Y39544 i","1T58","D",21099,1
398930,5358,"Y39544 k","1T58","D",21099,1
398932,5358,"Y39544 m","1T58","D",21099,1
398934,5358,"Y39548 a","1T62","D",398934,1
398936,5358,"Y39548 c","1T62","D",398934,1
398938,5358,"Y39548 e","1T62","D",398934,1
398940,5358,"Y39548 g","1T62","D",398934,1
398941,5358,"Y39549 a","1T64","D",21106,1
398943,5358,"Y39549 c","1T64","D",21106,1
398945,5358,"Y39549 e","1T64","D",21106,1
398947,5358,"Y39549 g","1T64","D",21106,1
398951,5358,"Y39553 a","1T68","DMU",21101,1
398952,5358,"Y39553 b","1T68","DMU",21101,1
398954,5358,"Y39553 d","1T68","DMU",21101,1
398956,5358,"Y39553 f","1T68","DMU",21101,1
398958,5358,"Y39553 h","1T68","DMU",21101,1
20762,5359,"Y66224","1H41","DMU",20762,1
20764,5359,"Y66229","1H49","D",20762,1
20766,5359,"Y66232","1H55","DMU",20762,1
20773,5359,"Y66240 a","1H61","D",20762,1
20774,5359,"Y66240 b","1H61","D",20762,1
20776,5359,"Y66244","1H65","DMU",20762,1
20781,5359,"Y66253","1H71","DMU",20762,1
20783,5359,"Y66257","1H75","DMU",20762,1
20784,5359,"Y66258","1H77","D",20762,1
39885,5359,"Y66217","1H35","D",20762,1
39887,5359,"Y66228","1H49","D",20762,1
39888,5359,"Y66231","1H55","DMU",20762,1
39892,5359,"Y66243","1H65","DMU",20762,1
39896,5359,"Y66252","1H71","DMU",20762,1
39898,5359,"Y66256","1H75","DMU",20762,1
39899,5359,"Y66259","1H77","D",20762,1
51907,5359,"Y66218","1H35","D",20762,1
190748,5359,"Y73460 a","1H27","DMU",20762,1
190750,5359,"Y73460 c","1H27","DMU",20762,1
190751,5359,"Y73465 a","1H31","DMU",20762,1
190753,5359,"Y73465 c","1H31","DMU",20762,1
190754,5359,"Y73467 a","1H35","D",20762,1
190756,5359,"Y73467 c","1H35","D",20762,1
190757,5359,"Y73470 a","1H37","DMU",20762,1
190759,5359,"Y73470 c","1H37","DMU",20762,1
190760,5359,"Y73473 a","1H39","D",20762,1
190762,5359,"Y73473 c","1H39","D",20762,1
278804,5359,"Y38801 a","1H55","DMU",20762,1
278806,5359,"Y38801 c","1H55","DMU",20762,1
278820,5359,"Y38805 a","1H61","D",20762,1
278821,5359,"Y38805 b","1H61","D",20762,1
278822,5359,"Y38805 c","1H61","D",20762,1
278824,5359,"Y38805 e","1H61","D",20762,1
278825,5359,"Y38806 a","1H65","DMU",20762,1
278826,5359,"Y38806 b","1H65","DMU",20762,1
278827,5359,"Y38806 c","1H65","DMU",20762,1
278828,5359,"Y38806 d","1H65","DMU",20762,1
278829,5359,"Y38806 e","1H65","DMU",20762,1
278830,5359,"Y38806 f","1H65","DMU",20762,1
278831,5359,"Y38806 g","1H65","DMU",20762,1
278833,5359,"Y38806 i","1H65","DMU",20762,1
282002,5359,"Y73468 a","1H35","D",20762,1
282004,5359,"Y73468 c","1H35","D",20762,1
282006,5359,"Y73468 e","1H35","D",20762,1
282009,5359,"Y73468 h","1H35","D",20762,1
282010,5359,"Y73475 a","1H41","DMU",20762,1
282012,5359,"Y73475 c","1H41","DMU",20762,1
282016,5359,"Y73480 a","1H49","D",20762,1
282018,5359,"Y73480 c","1H49","D",20762,1
282042,5359,"Y73504 a","1H71","DMU",20762,1
282044,5359,"Y73504 c","1H71","DMU",20762,1
282050,5359,"Y73507 a","1H75","DMU",20762,1
282051,5359,"Y73507 b","1H75","DMU",20762,1
282052,5359,"Y73507 c","1H75","DMU",20762,1
282053,5359,"Y73507 d","1H75","DMU",20762,1
282054,5359,"Y73507 e","1H75","DMU",20762,1
282055,5359,"Y73507 f","1H75","DMU",20762,1
282056,5359,"Y73507 g","1H75","DMU",20762,1
282058,5359,"Y73507 i","1H75","DMU",20762,1
282059,5359,"Y73509 a","1H77","D",20762,1
282061,5359,"Y73509 c","1H77","D",20762,1
398337,5359,"Y38804 a","1H61","D",20762,1
398338,5359,"Y38804 b","1H61","D",20762,1
398339,5359,"Y38804 c","1H61","D",20762,1
398341,5359,"Y38804 e","1H61","D",20762,1
400329,5359,"Y73469 a","1H35","D",20762,1
400331,5359,"Y73469 c","1H35","D",20762,1
400335,5359,"Y73479 a","1H49","D",20762,1
400337,5359,"Y73479 c","1H49","D",20762,1
400338,5359,"Y73483 a","1H55","DMU",20762,1
400340,5359,"Y73483 c","1H55","DMU",20762,1
400345,5359,"Y73495 a","1H65","DMU",20762,1
400347,5359,"Y73495 c","1H65","DMU",20762,1
400353,5359,"Y73503 a","1H71","DMU",20762,1
400355,5359,"Y73503 c","1H71","DMU",20762,1
400357,5359,"Y73508 a","1H75","DMU",20762,1
400359,5359,"Y73508 c","1H75","DMU",20762,1
400360,5359,"Y73510 a","1H77","D",20762,1
400362,5359,"Y73510 c","1H77","D",20762,1
21264,5360,"Y67292","2A65","DMU",21264,1
21266,5360,"Y67294","2A69","DMU",21264,1
21268,5360,"Y67296","2A71","DMU",21264,1
21270,5360,"Y67299","2A73","DMU",21264,1
21273,5360,"Y67302","2A75","DMU",21264,1
21274,5360,"Y67303","2A77","DMU",21264,1
21276,5360,"Y67306","2A79","DMU",21264,1
21279,5360,"Y67310","2A83","DMU",21264,1
21281,5360,"Y67312","2A85","DMU",21264,1
21284,5360,"Y67316","2A95","DMU",21264,1
21289,5360,"Y67321","2B17","DMU",21264,1
21290,5360,"Y67322","2B19","DMU",21264,1
21308,5360,"Y67339","2B35","DMU",21264,1
21314,5360,"Y67346","2B41","DMU",21264,1
21315,5360,"Y67347","2B43","DMU",21264,1
40319,5360,"Y67298","2A73","DMU",21264,1
40320,5360,"Y67301","2A75","DMU",21264,1
